year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2015,13.9,Новгородская область,25631.0,96.5,26346.0,90.8,34.599999999999994,7.85,58.55,92.6,10.7,7364.0,59504.91666666666,2015.9583333333337,3503.4166666666665,4404.0,9692.208333333334,39889.33333333333,379255.5,718565.0,23.0,21.0,173380.0,18.0,207782287.7,42.45,82.81076404593412,103.3,289.16282827579965,0.7722222222222223,10.248203015732743,3.123302552960348,2.8517110266159698,2.805533714184985,4.875573770872038,6.128881868724472,13.488283361050613,55.51249133110203,10.151596849868088,4.579852378003801,10.179109695495468,4.519612297626445,12.845968036154217,12.063246764083932,19.152001400561875,5.670442242224494,8.90449432889673,13.485012838320104,2.420208383957058,10.993831026365823,7.609345879998316,8.161779356706782,8.39049553837028,9.1791807474354,10.593889301177732,4.428561448474631,1.3364562480172928,1.7708037183886454,1.9641544014728056,2.6733402787174745,4.034461699222827,4.539030383483547,2.4595888418037104,4.647271362006727,3.1780538303479458,3.091042453358316,1.4166544327836903,1.3485174720709188,2
2016,14.8,Новгородская область,25285.0,91.8,27914.0,99.0,34.599999999999994,7.85,58.55,95.3,10.9,7255.0,59504.91666666666,2015.9583333333337,3503.4166666666665,4404.0,9692.208333333334,39889.33333333333,412072.9,710261.0,5.0,27.0,176740.0,18.8,216708962.21,42.45,83.77894417216581,106.2,305.11172964586257,0.7872340425531915,10.214554931215426,0.6891798759476223,3.7215713301171607,2.8383345465023893,4.9325764284772315,6.200537548872879,13.645981312972744,56.16151433534057,10.138006161871845,4.530446639792155,10.23691945774446,4.605170185988092,12.92895798117902,12.082440663084732,19.1940658279493,5.7239501648704465,8.889583991794973,13.473389195033054,2.417212482050093,10.993831026365823,7.609345879998316,8.161779356706782,8.39049553837028,9.1791807474354,10.593889301177732,4.440047212109809,1.3450385606711122,1.780458592258236,1.974155682800801,2.6841659847246913,4.045880845631319,4.56746831880408,2.4765384001174837,4.674696248636701,1.791759469228055,3.332204510175204,0.5242431306439247,1.552141653118711,2
2017,13.9,Новгородская область,25757.0,97.6,29311.0,101.4,30.4,11.0,58.5,81.1,12.8,6233.99,63250.833333333336,2287.4166666666665,3564.833333333333,4644.166666666667,10963.583333333334,41790.833333333336,420289.0,700859.0,11.0,26.0,183565.0,25.0,411957299.4,41.4,90.24758665199896,93.9,587.7891264862119,0.556,8.89478482833209,1.7645199944177006,4.17068362316911,3.263733028564471,5.086377336002438,6.62639227956931,15.64306562851206,59.62801837935067,10.156500537452615,4.591071261608589,10.285752267473857,4.628886712605407,12.948700228181016,12.120329554834449,19.836430262137,6.37806809999926,8.737932254263612,13.460063431377796,2.292007833323609,11.05487939167694,7.735615445476865,8.179153059622863,8.443582531479729,9.30242566043398,10.640456224624067,4.513576544463529,1.450145074341617,1.8060530502104648,2.031614899867089,2.8119936509070387,4.10475713571891,4.407938016458383,2.624668592163159,4.552823705615882,2.4849066497880004,3.295836866004329,1.0168670193317144,1.6430049086316991,2
2018,13.6,Новгородская область,25292.0,94.2,31462.0,104.0,24.0,12.0,64.0,55.2,9.4,5847.99,60766.16666666666,2089.0,3543.0,4473.333333333333,10189.333333333334,40471.5,429668.2,692138.0,9.0,19.0,191135.0,23.9,454573854.6,36.0,87.79487135031837,64.60000000000001,656.767659917531,0.5690376569037657,8.4491676515377,1.5389903197508887,3.248979563918543,3.0181842349358075,5.118921371171645,6.463065650684305,14.721534337564666,58.47316575596196,10.138282956590784,4.55597994179732,10.35656753125214,4.653960350157523,12.970770889279278,12.160740495532032,19.934870956950203,6.488851768541398,8.6740242757476,13.447542081480744,2.2459266584240907,11.014804900160076,7.644919344958857,8.173011311724972,8.406112643819526,9.229194837490716,10.60837801011566,4.486328893266254,1.3908301177397138,1.811385834450407,2.009966274932789,2.755031386408864,4.085525215124319,4.028916756899646,2.341805806147327,4.183575695950044,2.302585092994046,2.995732273553991,0.9317664900925434,1.446678851499678,2
2019,13.8,Новгородская область,26003.0,97.7,32174.0,98.0,38.8,4.7,56.5,86.85,10.8,5184.0,58243.66666666666,1942.9166666666667,3463.833333333333,4334.666666666667,9195.083333333334,39307.16666666666,457123.3,682965.0,9.0,19.0,201392.0,21.9,454100281.7000001,43.5,85.28060247108806,97.65,664.8953924432438,0.6301369863013699,7.5904328918758655,1.736111111111111,3.6651234567901234,2.844826113588056,5.071758191610599,6.34683573340752,13.463476654489371,57.55370577799251,10.16600565132436,4.592084946439436,10.378945032464328,4.59511985013459,13.032710624140693,12.213013501959493,19.933828618618087,6.501132589800318,8.553525120663627,13.43420035693317,2.150649129589699,10.972407807865602,7.5724601171605554,8.15041981041906,8.374630664395632,9.12653294775299,10.579187579492324,4.457604804239832,1.346728377900654,1.8036482157843103,1.994269708066088,2.671626620368649,4.069944380577004,4.4756308146331065,2.468099531471619,4.591578232468624,2.302585092994046,2.995732273553991,1.0065376097219332,1.5401142984271834,2
2020,13.6,Новгородская область,26268.0,96.8,34169.0,102.4,40.1,1.3,58.6,86.85,10.8,4885.99,55812.25,1845.8333333333333,3402.1666666666665,4311.916666666667,8401.916666666666,37850.41666666666,471333.3,674519.0,8.0,12.0,204547.0,25.3,464736714.4,41.4,82.74377741768579,97.65,688.989805179691,0.5375494071146245,7.243665486072297,1.637334501298611,2.4560017519479165,2.7365179236364483,5.043841117398719,6.3925799965110945,12.456160118049551,56.11467826208996,10.176144815719798,4.582924577040772,10.439103345109338,4.638604962074329,13.06332288768782,12.228557945749245,19.95698159975707,6.536676822380255,8.49433185102292,13.421756605784122,2.109445085551913,10.929766575378512,7.52122773970827,8.13246164969498,8.36936967502985,9.036334146785942,10.541423686610786,4.427761868454513,1.3181541412819475,1.799039756407574,2.000476793992823,2.599437002539221,4.045061146010453,4.4756308146331065,2.468099531471619,4.591578232468624,2.1972245773362196,2.5649493574615367,0.969768748510625,1.240112357871055,2
2015,19.0,Псковская область,21524.0,92.7,21553.0,87.8,36.05,7.25,58.85,99.4,10.6,7183.0,48415.875,2200.5,3745.041666666667,4517.75,8006.333333333333,29927.95833333333,208464.5,793239.0,18.0,37.0,156702.0,18.1,93549859.3,43.3,61.035671468498144,110.0,117.93401396048353,1.049723756906077,9.055278421761916,2.505916747876932,5.151051092858137,2.7740693536248218,4.721202142943889,5.695320073773478,10.093216966555266,37.728803466966866,9.976970329295932,4.540098189244376,9.978316693156778,4.486386649998124,12.247528838903817,11.962107573023646,18.354005117364174,4.778568834783282,8.879611609982035,13.583881102999769,2.3080977127230993,10.78760368896278,7.696894225195808,8.228455005917793,8.415990685907074,8.988113067446326,10.306581796810866,4.127709565862984,1.3281538234666512,1.7441789481604983,1.9014087858828963,2.406333837436184,3.6565835988321993,4.609162207257629,2.451005098112319,4.709530201312334,2.9444389791664403,3.6375861597263857,1.2544520406030018,1.8166229766229047,2
2016,19.0,Псковская область,22032.0,95.0,22399.0,97.1,36.05,7.25,58.85,106.3,5.4,7140.0,48415.875,2200.5,3745.041666666667,4517.75,8006.333333333333,29927.95833333333,247111.3,781844.0,21.0,33.0,154488.0,16.8,98224207.74,43.3,61.92523700380127,111.7,125.6314657911297,1.130952380952381,9.132256562690255,2.941176470588235,4.621848739495799,2.8145000792997066,4.790011391871866,5.7783266227022265,10.24032074599707,38.278682618698014,10.000296608464188,4.564348191467836,10.01681623784313,4.585987366571318,12.417598168155896,11.947878175374278,18.402763267789688,4.8412810237815265,8.87360810154911,13.569411790162636,2.3157240538372146,10.78760368896278,7.696894225195808,8.228455005917793,8.415990685907074,8.988113067446326,10.306581796810866,4.141947307463254,1.338809615337164,1.756134259091063,1.9137302606786224,2.419507380179134,3.670681944703328,4.675628649636653,1.8562979903656265,4.724729421045731,3.091042453358316,3.5263605246161616,1.37147927533475,1.7266605670166992,2
2017,17.7,Псковская область,23285.0,101.0,23659.0,101.7,38.1,5.2,56.7,93.2,6.4,6103.99,49813.66666666666,2444.1666666666665,3729.25,4422.25,8503.583333333334,30714.416666666668,259414.7,769653.0,14.0,19.0,166753.0,23.8,224563734.0,43.3,64.72224062878551,99.6,291.7727001648795,0.7436974789915966,7.930833765346201,2.293581739157502,3.1127180745708953,3.1756735394608566,4.845365378943498,5.745771146217841,11.04859376021835,39.906836803944984,10.05560760059696,4.624972813284271,10.071541137532378,4.631812116934513,12.466187073319777,12.02427495149616,19.22967012240541,5.679396540598499,8.716861748541826,13.55369634219226,2.189509757310091,10.81606473103163,7.801868565911589,8.224230534520531,8.394629998993112,9.048360512840144,10.332519979082011,4.185437386148235,1.4292756721080189,1.7656491043378564,1.9089158116966616,2.4889479527298257,3.711297208099904,4.545420181582317,2.0014800002101243,4.611152257665639,2.70805020110221,2.995732273553991,1.1919756471168903,1.4140841419368768,2
2018,17.0,Псковская область,23880.0,98.6,26871.0,110.2,34.1,3.7,62.1,85.9,4.6,5869.0,48660.083333333336,2246.6666666666665,3760.8333333333335,4471.416666666667,8161.083333333333,30020.08333333333,285469.3,758119.0,8.0,17.0,177129.0,23.2,245751679.8,37.8,64.18528401653742,90.5,324.15976884895383,0.7327586206896552,7.741528704596508,1.3630942238882264,2.896575225762481,2.963474951381863,4.960742750588408,5.898040633022872,10.764910697836797,39.598114983707475,10.080838442676662,4.601162164590552,10.198840131292128,4.711330381816482,12.561893274645897,12.084639205246642,19.31983215643917,5.784316657994104,8.677609912822142,13.538596963440236,2.1680850833653853,10.792634879413432,7.717647920066472,8.232661706203702,8.405684182826208,9.0072547258295,10.309655191589409,4.177233738189509,1.377121153452185,1.7851950958944571,1.9312374050486008,2.465121431656408,3.7037216365571064,4.464758032271346,1.7227665977411035,4.516338972281476,2.1972245773362196,2.8903717578961645,0.8599718720980007,1.360098020098049,2
2019,16.2,Псковская область,25524.0,101.4,29441.0,104.9,38.0,10.1,51.9,96.3,5.9,5327.99,48171.66666666666,2154.333333333333,3765.8333333333335,4564.083333333333,7851.583333333333,29835.83333333333,313959.2,746750.0,12.0,18.0,192571.0,21.3,287488597.8,48.1,64.50842539895099,102.20000000000002,384.9864048208905,0.7605633802816901,7.134904586541681,2.252256479460359,3.378384719190539,2.8849458765762743,5.042963954915747,6.111929472157125,10.514339917419932,39.95424617788192,10.147413643032866,4.628886712605407,10.290177505317958,4.662495252607361,12.657021505264373,12.168225388753724,19.47669376106752,5.955802148173301,8.580917005770345,13.523487075213716,2.096164011842745,10.78254705758268,7.675700669617268,8.233989962841028,8.426192047699983,8.96859784368802,10.303498927149322,4.182178766413867,1.3571090523393698,1.7988946125950835,1.96177358142412,2.4435932079144216,3.712455496691027,4.577798989191959,1.9315214116032136,4.636668853047462,2.5649493574615367,2.9444389791664403,1.179349056798372,1.476679870797296,2
2020,16.2,Псковская область,26436.0,99.8,31496.0,103.9,29.6,9.3,61.0,96.3,5.9,4995.0,47071.16666666666,2081.083333333333,3728.1666666666665,4653.75,7482.5,29125.666666666668,325659.6,734520.0,10.0,10.0,200916.0,24.7,285448003.4,38.900000000000006,64.08425456987781,102.20000000000002,388.6184220987856,0.6558704453441295,6.800359418395686,2.002002002002002,2.002002002002002,2.8332561854453697,5.075650311314418,6.335770298970756,10.186924794423568,39.65265297972372,10.18251982308024,4.613138355637268,10.35764758218305,4.653007515402251,12.693611013728846,12.21064716643656,19.469570449283367,5.965167855298303,8.516392871245468,13.506973865065506,2.054169811915427,10.759437164070173,7.641124273990305,8.223940073915001,8.44564348257616,8.920455875969202,10.279409413837318,4.175682654674343,1.3437146209625828,1.8042890306274224,1.9927624229823184,2.4147456672555845,3.705064097818064,4.577798989191959,1.9315214116032136,4.636668853047462,2.3978952727983707,2.3978952727983707,1.0992794001004556,1.0992794001004556,2
2015,8.5,Санкт-Петербург,37428.0,97.0,44187.0,92.5,25.7,0.0,64.6,22.0,9.4,70725.0,588233.6666666667,12959.666666666666,19922.916666666664,27837.208333333336,60986.75,466527.2083333334,650339.7,4741923.0,0.0,310.0,219750.0,13.8,2461012326.5,25.7,124.0496032235586,31.4,518.9903603453704,0.6159420289855072,14.914835183953851,0.0,4.383174266525274,2.7329981247410946,4.201442466836063,5.870447144193049,12.861185219582858,98.38354784194796,10.530201084004045,4.584967478670572,10.696208537992163,4.537961436294641,13.38525165839733,12.30025036616278,21.623838617485408,6.253810273606281,11.166568535341638,15.371953518486224,2.7672517046611955,13.284881240234869,9.469674408912477,9.89967613162403,10.234164756534518,11.018428303316346,13.053073765465712,4.82871048437624,1.3172116975859758,1.6489359845882914,1.9272291906072063,2.629092503784088,4.5989865852949325,3.1354942159291497,2.341805806147327,3.4781584227982836,0.0,5.739792912179234,0.0,1.6832782125501238,2
2016,8.3,Санкт-Петербург,39853.0,100.4,48703.0,103.0,25.7,0.0,64.6,22.1,11.3,72878.99,588233.6666666667,12959.666666666666,19922.916666666664,27837.208333333336,60986.75,466527.2083333334,780400.7,4714844.0,0.0,287.0,234947.0,12.6,2293376136.02,25.7,124.76206353098146,33.400000000000006,486.41612236163064,0.6587301587301588,15.457349172104104,0.0,3.938034816344189,2.7486946899338913,4.22557282206297,5.904163177685908,12.935051509657583,98.94859900631567,10.59297805559253,4.619073091157083,10.793516441221358,4.6443908991413725,13.567564066098788,12.367119492045273,21.553290864447632,6.18911821894036,11.196569394721976,15.36622659970234,2.8007721356272777,13.284881240234869,9.469674408912477,9.89967613162403,10.234164756534518,11.018428303316346,13.053073765465712,4.834391737030546,1.3214076967031845,1.6535644228586703,1.9321245887402183,2.634407357350301,4.604656043902855,3.139832617527748,2.509599262378372,3.5380565643793527,0.0,5.662960480135946,0.0,1.5969674415956183,2
2017,7.3,Санкт-Петербург,42338.0,103.1,53740.0,105.7,26.6,0.0,73.4,16.6,9.7,66557.99,612952.6666666666,13805.833333333334,19191.25,27040.416666666668,65920.91666666667,486994.25,805573.1,4688414.0,0.0,246.0,249460.0,12.8,5026340764.8,26.6,130.7377434387549,26.3,1072.0769891054842,0.5703125,14.196269783342514,0.0,3.6960250752764616,2.9446702730034793,4.093335187549563,5.76749763708296,14.060387300837055,103.87185304028183,10.653463926082116,4.645351975620923,10.89193149010949,4.670021158307708,13.599310469919322,12.427057869330367,22.33795807436635,6.978285491319966,11.105843901101114,15.360605130211765,2.721049988743893,13.326044627504867,9.532918917671669,9.862261830695632,10.20512492030325,11.096226239807914,13.096009648423731,4.880813154166156,1.372365369817041,1.6279328591178877,1.9121313933496953,2.7120679392281217,4.652739157569881,2.8678989020441064,2.3702437414678603,3.3068867021909143,0.0,5.5093883366279774,0.0,1.5467164222211776,2
2018,6.5,Санкт-Петербург,44999.0,104.2,60421.0,109.1,25.7,9.8,64.6,14.7,9.4,63989.99,595871.5833333334,13262.416666666666,19692.25,27493.5,62437.5,472985.9166666667,891448.8,4656474.0,0.0,239.0,263120.0,17.0,5825740704.4,35.5,127.9662644596176,24.1,1251.1056014486496,0.3823529411764705,13.742155545161424,0.0,3.7349591709578327,2.848167232688654,4.229004607348822,5.904360251984656,13.408750913244658,101.5759814543508,10.714417768752456,4.65586330030361,11.009108556014796,4.701389043728634,13.70060440510931,12.480369281402997,22.485551988039383,7.132581894308094,11.066497571181198,15.35376928209018,2.6907111138687685,13.29778213683846,9.492764897718802,9.888031216417811,10.221741263651996,11.041937351278673,13.066823006767343,4.85955085434353,1.347596991497541,1.654220936320316,1.9321531326029655,2.6678357243143385,4.630603806445778,2.7536607123542622,2.341805806147327,3.2228678461377385,0.0,5.480638923341991,0.0,1.5549731037830894,2
2019,6.4,Санкт-Петербург,47169.0,101.1,65872.0,104.7,0.0,0.0,0.0,19.3,9.55,58996.99,580595.75,12656.75,20153.58333333333,28180.916666666668,59536.0,460068.5,950587.3,4662038.0,0.0,214.0,278027.0,18.4,6015180470.799999,0.0,124.53689781164374,28.85,1290.2469844304142,0.3478260869565218,12.654763860783632,0.0,3.62730369803612,2.7148534610829,4.322912711851197,6.044763398896935,12.770380679007763,98.68398756080497,10.761513376278309,4.625952725170619,11.095483924851465,4.660604892876192,13.764836335070312,12.535477107025374,22.517552189547228,7.163363685043253,10.985258654510924,15.354963464051217,2.6140884615343687,13.271811732899405,9.446024954784704,9.911187002220895,10.246435798280508,10.994353247005408,13.039132844009314,4.8325997218276875,1.3123392321919825,1.672020655756561,1.952284560527905,2.6225199578927656,4.602005057858652,3.0106208860477417,2.3561258599220753,3.396184839838611,0.0,5.3706380281276624,0.0,1.5319743438279931,2
2020,5.9,Санкт-Петербург,49207.0,101.1,68667.0,101.0,25.7,0.0,64.6,19.3,9.55,55439.0,561072.1666666666,12656.916666666666,20622.166666666668,28600.83333333333,56502.0,442690.25,971158.0,4686491.0,0.0,191.0,283494.0,19.8,5751453550.2,25.7,119.72116593559372,28.85,1227.2409250759256,0.297979797979798,11.829533013079509,0.0,3.4452280885297353,2.700723561971348,4.400342743999011,6.1028247644844145,12.056355170638332,94.46091969450065,10.803811490888204,4.625952725170619,11.13703857639082,4.624972813284271,13.786245482580773,12.554949765310113,22.47271845132232,7.113338282522318,10.923056633863784,15.360194886136387,2.5517497799198754,13.237606597866357,9.446038121861744,9.934170318363142,10.261226097317564,10.94204901307005,13.00062785344697,4.793483472593816,1.3085283578208982,1.686462422666951,1.9604925590770264,2.56927500148519,4.558716945875576,3.0106208860477417,2.3561258599220753,3.396184839838611,0.0,5.2574953720277815,0.0,1.4918311811543774,2
